Feature,symrk_p_adj,ccamk_p_adj,nsp1_p_adj,nsp2_p_adj
Feature477,0.066566801760289,1,0.0118694460091329,0.0160681580405619
Feature479,0.827108461645624,0.47827589177523,0.125200641673721,0.210428166174631
Feature486,0.827108461645624,0.159162501110132,0.982341427425788,0.0230144468667815
Feature487,0.832860296281746,0.418141175634963,0.562107463539279,0.913053723884339
Feature491,0.616133796256261,0.521195237730004,0.334680679679317,0.0296023853318986
Feature493,0.00955734510999566,0.0981340415679709,0.00182409622385932,0.559062225119093
Feature495,1,0.452091201401862,0.130822739867147,0.841649054786778
Feature496,0.745474038421811,1,0.439114411983391,0.169710161773782
Feature497,0.582638747616004,0.435888403112576,0.737092223686129,0.185094626837492
Feature499,0.176113441687556,0.703113992261424,0.931719886698539,0.474198977288119
Feature510,0.67601236109674,0.503307072135657,0.528689182567412,0.31239128821907
Feature515,1,0.0136136991089716,3.1354531576655e-07,0.00147600043780468
Feature516,0.702546354792433,0.585893743793432,0.311566532204024,0.078163934358783
Feature522,0.710695597659678,1,0.493663122780184,0.163461487527924
Feature523,0.745474038421811,1,0.49841480513345,0.165143018813565
Feature524,0.491032329172926,0.833778959405757,0.129223893238988,0.346803763985119
Feature531,0.343656665774171,0.829825754256547,0.331864070925744,0.214118664019969
Feature533,0.899968716617881,0.387618535356244,0.73887975949084,0.0156410888324989
Feature534,1,0.710796610618355,0.904468439626976,0.04806275028328
Feature535,0.745474038421811,0.382647128893118,0.00909151504750335,0.19679718351339
Feature536,0.835333801888486,0.716236384043017,0.284339132573218,0.172095825634661
Feature537,0.264324283722716,0.708911128975763,1,0.702700630565165
Feature540,0.447007411573124,0.752782351891403,0.00305508160192735,0.0884638860577999
Feature550,0.940934300171314,0.107036256498168,0.237573116787641,0.0228223763368301
Feature558,1,1,9.10661479710594e-06,0.00020361124922974
Feature560,0.629472403481823,0.835283030444654,0.922909653457958,0.200922881478255
Feature563,0.922342480648771,0.110416324570676,0.142257663297471,0.0250064956295859
Feature564,0.560961028378031,0.513621888479986,3.73127372461091e-06,1
Feature567,0.264324283722716,0.0753784454327426,0.32257014321702,0.000443641606164296
Feature569,0.368096495681817,0.819228548407198,0.334924618142241,0.00730436690546261
Feature576,0.510374549196544,0.973912909669585,0.851160546878797,0.196752119385584
Feature578,0.391028449982494,0.687968298720536,0.0419917787178374,0.0472944715190699
Feature580,0.891225574175267,0.433695175345648,0.127481697978997,0.0277364307543012
Feature581,0.301375644827523,1,0.163876454401285,0.928779844367696
Feature583,0.077838349033245,0.667652562303743,0.000410590285763549,0.103998143068561
Feature584,0.00344489728328445,0.450593551495715,5.67680006025355e-05,0.479310022926817
Feature586,0.330238240905591,0.718226240802915,0.558812570580868,0.852956089380404
Feature587,0.0135305741772006,0.625626072608721,0.346195137510167,0.273926354894004
Feature588,0.578173706920803,0.385517727076007,0.0628548871874291,0.0525149893296447
Feature590,1,0.922129401617525,0.568777390717068,0.166118575344812
Feature596,0.831553530374441,0.291692630848319,1,0.0130197566669362
Feature599,0.158754140737664,0.0914188029748292,0.0535304012298705,0.0506420707126751
Feature600,0.877953750416972,0.0674739560842107,0.0061787911204381,8.4154872273858e-05
Feature602,1,0.839759713193248,0.911097955887186,0.155386274341171
Feature604,1,0.719335896258734,0.568777390717068,0.020332559017428
Feature605,0.491032329172926,0.458181286909016,1.4322305573744e-06,0.841649054786778
Feature607,0.67601236109674,0.671507448308229,0.342745151126614,0.378181086027601
Feature615,1,0.0136136991089716,0.00443617378255802,0.028653292566015
Feature616,1,0.521304322792698,0.232337138242098,0.014450736287645
Feature619,1,0.147078275158335,0.0193310412281813,0.00015906733056114
Feature620,0.470282152743789,0.257869231572755,0.191197901632267,0.559327984130639
Feature627,0.087518181683183,0.110416324570676,8.8291901458097e-05,0.0341808992552496
