Feature,Lfc_symrk,Lfc_ccamk,Lfc_nsp1,Lfc_nsp2
Feature1695,9.87180341078061,2.26880494734122,-6.19418920492759,-0.433988355368916
Feature1696,-0.44627757930387,-0.302545079564553,-0.0329442676338795,-0.178832375592592
Feature1697,-0.0897309358200871,0.524802088810018,0.483362131391868,0.612351779415363
Feature1698,-0.548639287376453,-0.893173207856179,-0.111423629831267,-0.506667589110891
Feature1699,-0.62332411516359,-0.627829623788116,-0.0950370719584846,-0.489069293292377
Feature1700,0.672109990713535,1.12348605056409,1.32161059752807,1.18745710858501
Feature1708,-1.10411059637094,-3.65406085707348,-3.75801019058661,-1.38233259600404
Feature1709,-1.31379457782421,-5.40724880897695,-2.13307786471064,-1.41567335732739
Feature1715,-0.480294130283227,-0.933793445369406,-0.811572692063035,-1.08349255900365
Feature1726,-0.918631061598376,-3.11017275867519,-17.6451633320354,-8.00962717115701
Feature1738,-0.106899510972016,0.918285255563677,0.644929844996937,1.2785541400528
Feature1740,0.358866177428559,0.918183625186522,0.435841945347422,0.866668394305647
Feature1745,-0.388071758905673,-0.833468517501597,-0.451073639980618,-0.299875689308181
Feature1758,-3.17113768944222,0.0519666357176728,-0.210405512446228,-2.53749774494467
Feature1766,-0.229309238139416,0.551963541408177,0.523571899518191,0.826380570997713
Feature1767,0.059699727014782,1.00360611783219,1.10225640755606,1.51001232364076
Feature1775,0.234120338230285,0.271028391229234,0.819792641948774,1.20055430838904
Feature1779,-0.20284682102954,0.392221186479981,-0.814290779815935,-0.658963564370476
Feature1780,-0.14817440196888,0.778810157641916,-0.225444390339958,-1.18879209677523
Feature1786,-0.376481513980862,-10.9336632114305,-5.67085798135904,-9.85037233351192
Feature1787,-0.856404111026,-1.35400236779119,-0.405765576133282,-1.13439361519639
Feature1788,-0.855059755570253,-0.779334103830768,-0.257110000130839,-0.417035795816297
Feature1789,-2.08912491234561,-1.03301335828241,0.442471471554334,-2.16647993154812
Feature1793,-1.37679023119872,-5.51678055225048,-4.9391803420091,-11.6651537482246
Feature1796,-2.43492899153945,1.71223589813683,2.07225621539487,1.86934668601175
Feature1800,-0.756328269846593,-0.855966753077694,-1.90636689053185,-0.829445922652615
Feature1807,1.61430573127719,2.0931653694108,2.68202573121972,3.07283059312954
Feature1808,-1.02479806988947,-1.90891132620546,0.28971932841186,-0.708037657120324
Feature1817,-0.159975204427294,0.860890306830533,0.610052735605969,0.425005169772926
Feature1820,-0.897028437966767,-0.368691145943886,-0.248138648107349,-0.423909154482403
Feature1823,-0.0173762523388333,-0.0912969393475217,-0.231036250974244,0.13592726389136
Feature1824,-0.0783523498759453,1.06119397031902,1.34492715112446,1.3371943075716
Feature1825,0.287611190538456,1.70628095903028,1.5063308010351,1.68111747303792
Feature1847,-0.452363519540511,-0.0352547014890084,-0.107924822283538,0.0768504048894094
Feature1848,-0.101080580461111,0.387218788238059,1.71839627534992,1.26235960029077
Feature1849,-0.16705773501199,0.350221711234511,0.0887266097340952,0.720224757902723
Feature1850,-0.165319788201199,0.139287731962573,0.147671619475924,0.144772392034148
Feature1878,-0.509780987886525,-1.09670033115127,-2.52760149092656,-0.631795868017127
Feature1879,0.140624276190797,0.864247301447063,0.220738460389839,1.05330433121689
Feature1883,-0.948842684822047,1.56697758486469,1.09736569919764,1.61803181519299
Feature1886,-0.109968843873763,0.660779046983864,0.883586160702411,0.81590370544958
Feature1912,-0.437045038562757,-0.170677965889608,0.00697117916462149,0.0608143265722431
Feature1913,-0.117206647159589,1.06523030066775,1.06017263157317,1.49578983905477
Feature1940,0.405408600712122,0.619394792016868,-0.135687986857883,0.410166376861959
Feature1942,-2.1684642240236,0.357040509549245,-0.133451390981391,-0.0806364364982532
Feature1959,-16.8839721661043,3.84011585819661,4.24012231672006,3.60216432217872
Feature1972,-0.50765549251687,-0.394530858142592,-0.733334402733399,-0.46112630846911
Feature1973,-0.788949369707183,0.372482690779894,-1.48904308316434,0.131274310782972
Feature1974,-0.791474657388821,0.063024406363292,-0.212286421445944,-0.541412810877623
Feature1976,0.736046703405767,0.226755632834859,0.20795785939574,0.323015752297812
Feature1977,0.220996248176231,-0.33214512766393,-1.81932358181212,0.00700805971280059
Feature1982,-2.52820367121832,2.05283236679234,2.63172211699688,3.22806413150268
Feature1998,-3.02138198904292,-0.199135980681392,0.798667801998579,0.101105550349478
Feature2009,0.670293634741966,1.84406996074364,2.58302822870015,2.46938251875764
Feature2010,2.06519413983958,-6.10911164455918,2.26236889779909,2.52083171704567
Feature2012,-3.34341512898655,1.28389292758391,2.26093339652868,1.45442760950548
Feature2020,2.19515015354328,-6.48126650322806,-3.25625595290562,-6.97946852896331
Feature2021,-0.817887382836582,-2.73765955418024,-2.07456022816758,-1.31972738632878
Feature2022,-0.563793865261683,-2.7141332239476,-1.62595533670944,-1.6276814958854
Feature2026,-2.54034243431752,-1.74353672476559,-5.63865775023529,-2.20242777070332
Feature2027,-4.75705426291597,1.38437361578069,2.17505056299816,1.90038488174918
Feature2028,1.96553995882287,3.73381804688487,3.07471138410047,3.6246716665577
Feature2035,-0.216602329616496,-0.0995870439846057,-0.187116119570576,-0.673307062872202
Feature2036,-14.1743136212835,6.46955959648196,5.3991429218144,3.98014262127078
Feature2041,-0.500075562064811,0.10396434803028,-0.592556802505436,0.373374239262517
Feature2048,0.328644938049726,-3.63437558756266,-19.0514001203618,-3.39830389924445
Feature2049,-0.226579551014164,-0.282620651836428,0.0617015802703899,-0.138888515099318
Feature2050,0.309983518175444,-0.00445016906129978,0.496310283554603,0.676526547370579
Feature2071,-0.57319194489884,-0.853657512889141,-0.922021845243058,-0.616756916612317
Feature2084,-0.0960949741617926,0.740961569262788,0.802404534856935,1.08192539647458
Feature2095,-2.8940581411883,0.612608683775457,1.55178042934977,0.263489692123036
