Feature,symrk_p_adj,ccamk_p_adj,nsp1_p_adj,nsp2_p_adj
Feature485,0.723703133989972,0.624151835932459,0.111964105630481,0.761637983061644
Feature490,0.000729049712187319,1,5.53945120457097e-06,0.000727361817995677
Feature492,0.814620707387841,0.47934633863458,0.118934944971698,0.225093020206092
Feature499,0.815504203544523,0.423274967857812,0.561374296797322,0.900148125907165
Feature505,0.620734275848588,0.528752162508062,0.317587573238817,0.0292831942389934
Feature507,0.00904146162652552,0.128827136187516,0.00130794856519087,0.576171752319145
Feature511,0.26324754692329,0.546124671665751,0.800742004172695,0.0706438162429043
Feature526,0.658777703999226,0.492545099695261,0.514087987101362,0.301789203070422
Feature530,1,0.0140749499693357,2.7131040531663e-07,0.00135668275348169
Feature535,0.000654150715058939,0.0604653347841981,0.315806016243531,0.044607338536743
Feature541,0.477629454120662,0.833498192653551,0.123494243541564,0.345520482091106
Feature547,0.320731400488767,0.826469240633286,0.325068460351314,0.215305145373378
Feature550,1,0.709672129218766,0.900009174628395,0.0473875565450241
Feature551,0.537703055507906,0.0775687741698818,0.934328869022177,0.489636777680634
Feature552,0.730325501974867,0.374990158925092,0.00912609682637569,0.199331487872291
Feature553,0.822399592778683,0.711308461261798,0.278862978393238,0.175884325026439
Feature554,0.242371033859746,0.70651148960808,1,0.689268963981964
Feature558,0.434809962323071,0.751158085113453,0.00287029723827546,0.0860851859970037
Feature559,0.803930805959056,0.0404017122110182,0.0629174938681093,0.0797376040639894
Feature562,0.192043152176561,0.60114802250696,0.013749768288445,0.789693309137894
Feature565,0.00675603672481749,0.893177375090478,0.000424936376218679,0.000380474518056278
Feature568,0.499407073709287,0.935490230556638,0.562993195436975,0.341909516879935
Feature570,0.613355216012258,0.0234133584045833,0.017470230188024,0.0214387781991152
Feature578,1,1,9.44102158371354e-06,0.000213507725657758
Feature584,0.90885136255515,0.112463652503758,0.14017518135705,0.0264710571644522
Feature585,0.477629454120662,0.46858296820812,2.42626320883232e-06,1
Feature588,0.26324754692329,0.0816089783356635,0.376015880195873,0.000489409251345189
Feature596,0.495762621324218,0.975609351926606,0.850107653872322,0.196812159127917
Feature599,0.896932801594655,0.432974820582811,0.116592662048243,0.0276437876674142
Feature602,0.269023743659775,1,0.150818623888005,0.926186095061534
Feature603,0.0704643416883058,0.64960555773448,0.000363882445510283,0.101777384365971
Feature604,0.00323115726988218,0.445912567893692,4.99443258844841e-05,0.474383720059954
Feature606,0.306693025485602,0.713597530516411,0.551757548703288,0.843559143974951
Feature607,0.0129779799052674,0.650950415090323,0.329942553594774,0.261923121455636
Feature608,0.558164230663509,0.37499183479687,0.058323114100676,0.0504386347004577
Feature609,0.818377111863481,0.543004720078291,0.952485354510742,0.0123605148442233
