formulaRank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
1	C4H8O3	[M - H]-	C4H7O3-		11,829	9,731	2,098	1	0,020	-3,024	5,861	3,430		103,040	112	1,865	650278469829558386	650277871843392765	32	
1	C5H6O4	[M - H]-	C5H5O4-		7,878	5,171	2,707	1	0,010	15,789	15,789	1,448		129,020	112	1,865	650278470693586056	650277876188692049	100	
1	C2H8NO4PS	[M - H]-	C2H7NO4PS-		38,651	38,651	0,000	14	0,424	-3,382	6,785	-9,014		171,982	112	1,865	650278472539081224	650277888075350750	335	
1	C5H8O5	[M - H]-	C5H7O5-		70,542	66,542	4,000	8	0,465	2,748	5,163	-1,296		147,030	112	1,866	650278471607945515	650277880819204100	188	
1	C7H7O4P2	[M - H]-	C7H6O4P2-		31,372	30,034	1,338	13	0,662	-1,857	6,782	-11,120		215,972	112	1,868	650278472941734454	650277899626465395	630	
1	C7H5N3O6S	[M - H]-	C7H4N3O6S-		47,500	47,500	0,000	15	0,442	-1,374	6,212	1,010		257,983	112	1,868	650278476225875014	650277911534095789	900	
1	C7H14N2O12	[M - H]-	C7H13N2O12-		46,186	43,875	2,311	15	0,701	3,755	4,632	5,565		317,049	113	1,885	650278485516260307	650277948246841035	1366	
1	C3H3N3O4S2	[M - H]-	C3H2N3O4S2-		5,718	5,718	0,000	5	0,116	8,087	8,694	0,421		207,949	114	1,897	650278487042987531	650277896786921232	558	
1	C5H7N3O4P4	[M - H]-	C5H6N3O4P4-		33,969	33,969	0,000	20	0,735	5,197	5,693	-7,105		295,929	115	1,909	650278487223342663	650277929791902321	1141	
1	C3H4N4O4P3	[M - H]-	C3H3N4O4P3-		58,768	58,768	0,000	20	0,518	1,214	4,943	8,268		251,939	115	1,911	650278485595952107	650277908992347346	857	
1	C4H7NO2	[M - H]-	C4H6NO2-		2,000	2,000	0,000	0	0,000			6,977		100,041	115	1,912	650278482957733933	650277871574957289	28	
1	C6H9NO3	[M - H]-	C6H8NO3-		46,946	44,797	2,149	8	0,428	-6,630	8,402	1,052		142,051	115	1,914	650278483175838163	650277879615438712	160	
1	C4H6O4	[M - H]-	C4H5O4-		10,416	8,073	2,343	1	0,001	-18,469	18,469	2,746		117,020	117	1,946	650278485847610429	650277874343198139	70	
1	C5H10O6S	[M - H]-	C5H9O6S-		46,311	40,884	5,427	9	0,664	-2,787	8,863	-3,563		197,012	117	1,953	650278487344977503	650277893922211216	477	
1	C7H15N4O6	[M - H]-	C7H14N4O6-		61,068	59,525	1,543	13	0,299	3,168	10,448	3,668		250,093	119	1,979	650278488171255588	650277908510002311	842	
1	C7H8NO4PS3	[M - H]-	C7H7NO4PS3-		30,975	30,781	0,194	23	0,260	-1,332	5,808	5,066		295,930	120	2,005	650278491430230393	650277930098086533	1145	
1	C7H9NO4	[M - H]-	C7H8NO4-		71,227	71,227	0,000	13	0,337	0,661	8,164	-3,036		170,045	121	2,010	650278492428474862	650277887060329057	309	
1	C5H5N4O3	[M - H]-	C5H4N4O3-		7,059	7,059	0,000	3	0,106	-3,511	8,479	-8,264		168,028	121	2,011	650278495846832752	650277886309548566	294	
1	C12H18N4O6S	[M - H]-	C12H17N4O6S-		138,394	138,394	0,000	40	0,680	0,248	5,010	-1,156		345,087	121	2,014	650278500653505544	650277963543468733	1564	
1	C10H13N5O4	[M - H]-	C10H12N5O4-		131,943	130,851	1,092	28	0,602	0,203	5,443	-1,945		266,089	122	2,031	650278505791528713	650277913102765680	939	
1	C6H10O5	[M - H]-	C6H9O5-		31,969	29,192	2,777	6	0,151	5,979	9,292	-1,122		161,045	122	2,038	650278505812500264	650277884774433147	263	
1	C5H8O2	[M - H]-	C5H7O2-		4,500	4,500	0,000	0	0,000			4,277		99,046	122	2,042	650278504977833359	650277871499459812	27	
1	C11H12N4O5S	[M - H]-	C11H11N4O5S-		68,562	64,209	4,353	21	0,217	-0,043	5,515	-3,810		311,044	123	2,055	650278506596835379	650277939942118712	1285	
1	C5H7BN2O2S	[M - H]-	C5H6BN2O2S-		23,918	23,918	0,000	14	0,106	2,458	9,303	-5,003		168,028	125	2,083	650278506835910789	650277886238245393	293	
1	C8H18N3O6	[M - H]-	C8H17N3O6-		41,959	41,959	0,000	17	0,286	4,019	9,713	-0,573		251,112	125	2,087	650278511390925139	650277908711328943	850	
1	C10H20O7	[M - H]-	C10H19O7-		73,840	71,747	2,092	15	0,202	0,994	5,576	-2,336		251,113	126	2,095	650278518391219211	650277908686163114	849	
1	C14H18O9	[M - H]-	C14H17O9-		56,439	50,530	5,909	11	0,546	2,876	4,614	-0,652		329,088	127	2,112	650278518533825605	650277954391496838	1454	
1	C5H10O7S	[M - H]-	C5H9O7S-		92,509	92,509	0,000	18	0,697	4,662	5,278	-1,888		213,007	127	2,125	650278521012659697	650277898334619598	596	
1	C6H9NO3	[M - H]-	C6H8NO3-		2,000	2,000	0,000	0	0,000			-1,877		142,051	128	2,139	650278520035386650	650277879539941230	158	
1	C9H17NO5	[M - H]-	C9H16NO5-		103,343	103,343	0,000	23	0,306	-3,048	6,578	-2,008		218,103	129	2,147	650278521037825544	650277900075255983	642	
1	C11H12N2O3	[M - H]-	C11H11N2O3-		110,635	107,467	3,168	26	0,621	-2,954	6,263	-1,350		219,077	129	2,154	650278521444673143	650277900129781945	644	
1	C7H8N4O	[M - H]-	C7H7N4O-		29,659	28,237	1,422	6	0,063	-3,263	5,116	-10,623		163,061	130	2,174	650278522736518916	650277885286138295	275	
1	C6H11NO3	[M - H]-	C6H10NO3-		37,819	35,562	2,257	10	0,095	-5,565	8,139	1,600		144,067	132	2,207	650278531733301213	650277880177475518	174	
1	C10H13N5O4	[M - H]-	C10H12N5O4-		111,730	108,590	3,140	29	0,544	0,621	4,592	0,109		266,090	133	2,214	650278534933555437	650277913148903029	940	
1	C5H5N5	[M - H]-	C5H4N5-		46,183	43,668	2,515	8	0,267	7,933	7,933	1,806		134,047	133	2,219	650278537919900678	650277878147432172	131	
1	C12H16ClN2O5	[M - H]-	C12H15ClN2O5-		77,995	73,579	4,416	30	0,533	2,331	5,846	-4,193		302,066	134	2,229	650278539023003119	650277933956846537	1209	
1	C5H10O7S	[M - H]-	C5H9O7S-		108,638	108,638	0,000	21	0,695	2,239	4,416	-1,278		213,007	136	2,266	650278538599378291	650277898359785427	597	
1	C13H16O11S	[M - H]-	C13H15O11S-		89,099	84,659	4,440	22	0,614	-1,681	5,579	-0,336		379,034	140	2,327	650278540218380243	650277974092144106	1726	
1	C13H12N4O5	[M - H]-	C13H11N4O5-		63,212	60,083	3,128	22	0,298	0,162	5,281	-4,013		303,072	140	2,329	650278540310654977	650277934250447852	1217	
1	C6H11NO3	[M - H]-	C6H10NO3-		40,094	38,923	1,172	9	0,098	6,822	7,233	1,996		144,067	142	2,372	650278541287928246	650277880223612867	175	
1	C11H16N4O3	[M - H]-	C11H15N4O3-		76,117	74,596	1,521	16	0,191	-5,992	9,058	-6,308		251,113	145	2,415	650278541493449197	650277908786826425	852	
1	C13H16O9	[M - H]-	C13H15O9-		32,975	31,496	1,479	7	0,163	-2,386	3,404	0,726		315,072	147	2,447	650278542642689026	650277947005326981	1352	
1	C12H15N5O3	[M - H]-	C12H14N5O3-		76,656	74,412	2,244	21	0,233	-8,046	10,529	-4,815		276,109	151	2,522	650278543842260108	650277918215622599	1006	
1	C7H9NO2	[M - H]-	C7H8NO2-		42,931	41,770	1,161	7	0,364	6,367	7,472	1,904		138,056	155	2,581	650278544060364002	650277879049207617	149	
1	C8H15NO4	[M - H]-	C8H14NO4-		47,121	46,338	0,783	21	0,086	8,541	10,139	-3,115		188,092	157	2,619	650278544580457931	650277892571645148	440	
1	C7H9NO2	[M - H]-	C7H8NO2-		8,860	8,860	0,000	1	0,252	-11,830	11,830	1,216		138,056	158	2,641	650278544697898496	650277878843686701	145	
1	C4H4O3	[M - H]-	C4H3O3-		4,500	4,500	0,000	0	0,000			7,903		99,010	160	2,663	650278545704531552	650277871428156639	26	
1	C5H8O4	[M - H]-	C5H7O4-		7,383	7,383	0,000	1	0,095	-7,309	7,309	11,035		131,036	164	2,732	650278546249791186	650277877149187755	118	
1	C12H18N4O3	[M - H]-	C12H17N4O3-		47,540	47,454	0,086	16	0,263	3,517	6,908	-5,295		265,129	167	2,781	650278546845382522	650277912943382098	933	
1	C12H17N2O5P	[M - H]-	C12H16N2O5P-		52,149	50,287	1,861	14	0,379	-2,030	7,477	-8,788		299,078	168	2,793	650278549793978761	650277932727915345	1185	
1	C7H6O3	[M - H]-	C7H5O3-		35,643	33,234	2,409	6	0,068	3,029	7,691	4,057		137,025	168	2,796	650278550209215029	650277878713663262	142	
1	C5H7N4O	[M - H]-	C5H6N4O-		27,579	26,150	1,429	6	0,321	-7,282	7,980	10,987		138,056	173	2,882	650278562842459885	650277878927572791	147	
1	C13H15N5O5S2	[M - H]-	C13H14N5O5S2-		38,697	33,841	4,856	28	0,716	-5,300	5,828	-4,411		384,042	173	2,888	650278564125917336	650277974461242891	1732	
1	C5H10O5S	[M - H]-	C5H9O5S-		50,220	45,261	4,959	14	0,794	1,433	5,340	-3,489		181,017	174	2,895	650278562779545255	650277889987953599	381	
1	C12H21NO8	[M - H]-	C12H20NO8-		101,429	96,114	5,315	20	0,325	-2,040	6,017	0,244		306,120	174	2,904	650278563811344465	650277935387104316	1233	
1	C10H17NO6	[M - H]-	C10H16NO6-		82,479	77,304	5,175	20	0,340	1,856	5,605	-1,903		246,098	175	2,919	650278563341582314	650277907700501564	827	
1	C5H9N4O4	[M - H]-	C5H8N4O4-		31,177	28,502	2,675	11	0,056	-1,111	6,671	4,724		188,056	175	2,920	650278563035398011	650277892445816008	436	
1	C6H10O5	[M - H]-	C6H9O5-		24,856	20,156	4,701	5	0,031	-2,447	13,964	-1,062		161,045	176	2,930	650278572594218126	650277884715712886	262	
1	C10H18ClNO6	[M - H]-	C10H17ClNO6-		96,214	87,911	8,303	18	0,462	-2,291	8,337	0,587		282,075	176	2,932	650278572883625191	650277920434409595	1042	
1	C9H11NO2	[M - H]-	C9H10NO2-		59,412	56,093	3,319	10	0,141	-5,679	6,943	-1,857		164,071	176	2,941	650278579149915621	650277885432938950	278	
1	C12H21NO8	[M - H]-	C12H20NO8-		89,170	83,643	5,527	16	0,335	2,916	5,643	-0,376		306,119	177	2,946	650278581859436191	650277935429047361	1234	
1	C9H8O2	[M - H]-	C9H7O2-		7,305	4,500	2,805	0	0,000			-8,182		147,044	177	2,948	650278583780428649	650277880974393363	191	
1	C5H8O3	[M - H]-	C5H7O3-		4,500	4,500	0,000	0	0,000			3,497		115,040	177	2,953	650278583834954655	650277873810521491	62	
1	C8H14N2O5	[M - H]-	C8H13N2O5-		84,805	79,950	4,855	23	0,545	-8,178	10,765	-2,764		217,082	178	2,960	650278584388603228	650277899962009760	639	
1	C4H7NO3	[M - H]-	C4H6NO3-		3,141	2,000	1,141	0	0,000			3,153		116,036	179	2,976	650278583755262807	650277874070568359	66	
1	C6H13N4O3	[M - H]-	C6H12N4O3-		58,163	55,703	2,460	19	0,092	2,366	9,126	2,439		188,092	179	2,984	650278584220830983	650277892546479319	439	
1	C7H8N4	[M - H]-	C7H7N4-		14,368	12,355	2,012	1	0,355	1,977	1,977	-9,671		147,066	183	3,046	650278583956589576	650277881062473757	193	
1	C11H20N3O2S2	[M - H]-	C11H19N3O2S2-		37,246	37,246	0,000	24	0,343	3,146	6,698	1,220		289,093	184	3,066	650278586963906625	650277922711916801	1068	
1	C11H12N4O5S	[M - H]-	C11H11N4O5S-		49,496	43,931	5,566	19	0,121	1,485	5,586	-4,014		311,044	189	3,149	650278587291062624	650277939908564275	1284	
1	C6H10N6O4	[M - H]-	C6H9N6O4-		33,981	33,848	0,133	16	0,078	8,523	8,650	10,449		229,071	190	3,159	650278584724147789	650277902801553918	711	
1	C5H10O3	[M - H]-	C5H9O3-		4,500	4,500	0,000	0	0,000			1,813		117,056	200	3,332	650278583906257873	650277874485804485	72	
1	C16H18N6O6	[M - H]-	C16H17N6O6-		39,944	34,476	5,467	10	0,101	-1,646	5,314	-3,215		389,120	207	3,450	650278586615779278	650277978064150186	1761	
1	C5H4N4	[M - H]-	C5H3N4-		8,218	8,218	0,000	1	0,066	-15,079	15,079	-10,078		119,035	210	3,502	650278587563692482	650277874678742484	75	
1	C7H11NO3	[M - H]-	C7H10NO3-		9,306	9,306	0,000	1	0,149	-6,866	6,866	-0,364		156,067	215	3,578	650278587626607087	650277882622755005	225	
1	C5H9N4O2	[M - H]-	C5H8N4O2-		25,605	25,605	0,000	5	0,210	-3,343	11,246	7,150		156,066	217	3,616	650278587572081103	650277882660503746	226	
1	C5H8O4	[M - H]-	C5H7O4-		4,500	4,500	0,000	0	0,000			7,004		131,036	219	3,656	650278587974734431	650277877086273190	117	
1	C5H10N3O3	[M - H]-	C5H9N3O3-		23,615	23,615	0,000	7	0,146	0,138	6,814	8,594		159,066	224	3,727	650278587957957197	650277884170453311	251	
1	C6H14N3O5	[M - H]-	C6H13N3O5-		91,531	87,471	4,060	21	0,295	0,485	6,283	4,176		207,087	227	3,783	650278588218004137	650277896623343356	554	
1	C3H6O3	[M - H]-	C3H5O3-		5,456	3,500	1,956	0	0,000			6,373		89,025	230	3,836	650278589564376030	650277869763017871	5	
1	C4H7NO3	[M - H]-	C4H6NO3-		9,114	6,788	2,326	2	0,001	-11,369	11,369	2,841		116,036	231	3,844	650278589874754560	650277874016042402	65	
1	C9H15NO4	[M - H]-	C9H14NO4-		70,179	67,874	2,305	14	0,153	-2,756	5,860	-2,365		200,092	231	3,849	650278591929964402	650277895092422187	511	
1	C10H12N2O6	[M - H]-	C10H11N2O6-		66,226	63,185	3,041	14	0,286	-1,989	5,414	-9,555		255,060	231	3,851	650278591875438419	650277910338719034	877	
1	C6H7N4O4	[M - H]-	C6H6N4O4-		24,282	24,282	0,000	11	0,118	1,029	6,690	-7,522		198,038	232	3,866	650278592999512053	650277894425527756	490	
1	C8H15NO2	[M - H]-	C8H14NO2-		18,348	18,348	0,000	6	0,065	5,656	6,378	-0,578		156,103	233	3,880	650278607956400747	650277882694058183	227	
1	C9H15NO4	[M - H]-	C9H14NO4-		35,429	32,825	2,603	9	0,103	-4,915	4,915	-2,007		200,092	234	3,892	650278608208059113	650277895125976624	513	
1	C14H17N5O4	[M - H]-	C14H16N5O4-		80,055	77,935	2,119	24	0,274	-1,334	6,557	-3,199		318,120	239	3,987	650278608988199898	650277948615939821	1372	
1	C7H9NO2	[M - H]-	C7H8NO2-		26,521	24,394	2,127	5	0,147	2,132	4,425	2,100		138,056	240	4,005	650278608581352297	650277878885629746	146	
1	C8H22N6O2S3	[M - H]-	C8H21N6O2S3-		62,549	62,549	0,000	19	0,418	-1,275	5,226	-4,132		329,088	243	4,045	650278613870370853	650277954450217099	1455	
1	C8H22N6O2S3	[M - H]-	C8H21N6O2S3-		74,438	74,438	0,000	24	0,536	1,762	5,102	-3,658		329,088	245	4,077	650278613748735981	650277954479577232	1456	
1	C9H17NO5	[M - H]-	C9H16NO5-		91,711	88,527	3,184	18	0,314	2,035	6,331	-0,945		218,103	246	4,101	650278620715475644	650277900104616116	643	
1	C3H7N3O7	[M - H]-	C3H6N3O7-		13,133	13,133	0,000	5	0,038	8,520	8,520	5,671		196,022	247	4,118	650278620627395203	650277893662164338	471	
1	C5H9NO3	[M - H]-	C5H8NO3-		3,992	2,000	1,992	0	0,000			2,697		130,051	248	4,126	650278620392514109	650277876889140882	113	
1	C4H9O6	[M - H]-	C4H8O6-		7,102	7,102	0,000	3	0,077	-14,549	14,549	3,158		152,033	248	4,130	650278621294289713	650277881825837170	210	
1	C5H12NO3PS	[M - H]-	C5H11NO3PS-		34,777	34,777	0,000	19	0,093	3,519	7,623	9,696		196,022	252	4,206	650278625442456624	650277893746050428	473	
1	C5H10O3	[M - H]-	C5H9O3-		4,500	4,500	0,000	0	0,000			1,899		117,056	256	4,260	650278626520393245	650277874414501312	71	
1	C14H15N5O5S2	[M - H]-	C14H14N5O5S2-		90,314	87,669	2,645	26	0,714	-1,098	6,534	-4,404		396,042	258	4,293	650278628558825747	650277979754454823	1786	
1	C10H19ClN3O3P	[M - H]-	C10H18ClN3O3P-		50,468	43,461	7,006	20	0,365	0,908	5,781	-9,455		294,075	258	4,306	650278627698993202	650277927560532474	1118	
1	C5H6O3	[M - H]-	C5H5O3-		4,500	4,500	0,000	0	0,000			5,839		113,025	258	4,307	650278626553947711	650277873005215058	49	
1	C9H19NO4	[M - H]-	C9H18NO4-		14,560	14,560	0,000	4	0,106	12,422	12,422	-1,086		204,124	259	4,311	650278627648661526	650277896484931309	551	
1	C9H15N4O5	[M - H]-	C9H14N4O5-		56,618	55,255	1,363	19	0,180	4,989	5,735	5,877		258,098	259	4,312	650278628525271276	650277911576038834	901	
1	C7H8N4O2	[M - H]-	C7H7N4O2-		49,398	48,121	1,277	13	0,221	-2,957	7,088	-9,807		179,056	259	4,313	650278657126231744	650277889660797852	374	
1	C14H15N5O5S2	[M - H]-	C14H14N5O5S2-		57,344	54,888	2,456	23	0,709	-0,514	3,045	-3,621		396,043	259	4,314	650278658762010725	650277979788009260	1787	
1	C13H21NO8	[M - H]-	C13H20NO8-		61,885	56,762	5,123	12	0,248	1,592	5,700	0,419		318,120	259	4,314	650278657784737822	650277948490110691	1370	
1	C7H6N4O	[M - H]-	C7H5N4O-		28,100	25,277	2,823	7	0,050	5,448	8,681	-9,207		161,045	259	4,315	650278657176563441	650277884828959104	264	
1	C13H21NO8	[M - H]-	C13H20NO8-		83,005	77,167	5,838	15	0,332	-2,130	5,332	0,386		318,120	260	4,342	650278664206217713	650277948527859432	1371	
1	C10H19NO5	[M - H]-	C10H18NO5-		31,137	27,873	3,263	8	0,015	-6,403	7,766	-0,699		232,119	264	4,405	650278687098730072	650277904064039546	735	
1	C14H18N4O6	[M - H]-	C14H17N4O6-		32,068	29,645	2,423	9	0,164	-2,337	6,585	-3,173		337,114	270	4,505	650278688092780317	650277958103456122	1502	
1	C13H10N4O5	[M - H]-	C13H9N4O5-		58,567	55,520	3,046	19	0,693	0,606	2,783	-3,175		301,057	275	4,584	650278687929202416	650277933478695826	1198	
1	C6H10O	[M - H]-	C6H9O-		3,500	3,500	0,000	0	0,000			5,888		97,066	277	4,623	650278689544009607	650277871268773077	22	
1	C6H13NO	[M - H]-	C6H12NO-		2,000	2,000	0,000	0	0,000			3,457		114,093	278	4,635	650278689825028079	650277873227513190	53	
1	C9H13N4O4	[M - H]-	C9H12N4O4-		90,578	90,578	0,000	22	0,532	-4,283	5,660	-5,138		240,085	278	4,640	650278690554837139	650277905775315793	778	
1	C4H4O3	[M - H]-	C4H3O3-		11,994	9,583	2,411	1	0,012	-1,892	1,892	4,425		99,009	280	4,662	650278693335661775	650277871340076250	23	
1	C7H6O4	[M - H]-	C7H5O4-		50,938	48,278	2,660	5	0,658	-5,934	5,934	-0,799		153,019	280	4,668	650278693499239951	650277881972637825	213	
1	C7H13NO3	[M - H]-	C7H12NO3-		40,605	37,606	2,999	9	0,160	-0,648	8,272	-0,892		158,082	280	4,670	650278693549571654	650277883956543782	246	
1	C6H4N4	[M - H]-	C6H3N4-		11,684	9,971	1,713	4	0,083	-13,261	13,261	-6,143		131,036	280	4,671	650278693721538214	650277877027552929	116	
1	C6H13NO	[M - H]-	C6H12NO-		2,000	2,000	0,000	0	0,000			4,053		114,093	281	4,678	650278693276941309	650277873298816363	54	
1	C13H10N4O4	[M - H]-	C13H9N4O4-		40,327	36,156	4,172	10	0,706	-3,105	4,879	-2,906		285,062	281	4,680	650278693952225111	650277921306824877	1052	
1	C15H27NO5	[M - H]-	C15H26NO5-		92,305	89,611	2,694	21	0,509	2,237	7,141	0,681		300,182	282	4,694	650278694916915421	650277933348672387	1195	
1	C12H17N2O5P	[M - H]-	C12H16N2O5P-		179,262	177,041	2,221	34	0,709	-1,098	4,487	-9,282		299,077	286	4,764	650278694820446386	650277932673389388	1184	
1	C12H16N3O7	[M - H]-	C12H15N3O7-		37,667	35,486	2,181	13	0,114	1,398	4,592	6,553		313,094	286	4,765	650278707667608198	650277943574386160	1322	
1	C15H27NO5	[M - H]-	C15H26NO5-		82,261	79,212	3,049	17	0,384	5,174	7,198	0,713		300,182	286	4,774	650278706547728654	650277933394809736	1196	
1	C8H15NO4	[M - H]-	C8H14NO4-		20,987	20,987	0,000	6	0,150	-0,946	11,313	-1,656		188,093	289	4,825	650278704085669934	650277892601005281	441	
1	C9H15NO4	[M - H]-	C9H14NO4-		60,589	58,175	2,414	13	0,353	-2,847	7,038	-1,954		200,092	290	4,837	650278704517683954	650277895239222847	517	
1	C14H12N4O4	[M - H]-	C14H11N4O4-		116,104	111,544	4,560	24	0,538	0,572	4,879	-3,743		299,077	291	4,849	650278709215307124	650277932631446343	1183	
1	C8H10N4O4	[M - H]-	C8H9N4O4-		105,903	105,903	0,000	27	0,554	0,932	8,412	7,427		225,065	293	4,880	650278707919266495	650277901354518873	676	
1	C5H8NO4PS4	[M - H]-	C5H7NO4PS4-		43,434	43,434	0,000	15	0,378	-1,244	6,047	4,140		303,901	293	4,887	650278708414194532	650277934481134587	1220	
1	C8H7N	[M - H]-	C8H6N-		3,865	2,000	1,865	0	0,000			0,045		116,051	293	4,888	650278704383465907	650277874146065836	67	
1	C10H12N2	[M - H]-	C10H11N2-		8,353	5,654	2,699	2	0,130	1,183	2,201	1,119		159,093	293	4,889	650278704970669356	650277884204007748	252	
1	C4H5N3O5P2S	[M - H]-	C4H4N3O5P2S-		29,269	29,269	0,000	17	0,425	-3,184	6,446	-2,772		267,934	294	4,894	650278711312459518	650277913576722097	952	
1	C11H12N2O2	[M - H]-	C11H11N2O2-		83,529	80,596	2,933	15	0,600	1,262	3,921	-1,768		203,082	294	4,897	650278709693457927	650277896250050256	546	
1	C18H24O13	[M - H]-	C18H23O13-		59,047	53,002	6,045	14	0,796	1,937	3,899	-0,421		447,114	294	4,907	650278708103815936	650277984636625073	1864	
1	C6H10O3	[M - H]-	C6H9O3-		4,500	4,500	0,000	0	0,000			0,095		129,056	295	4,919	650278705348157009	650277876595539572	107	
1	C4H5N3O5P2S	[M - H]-	C4H4N3O5P2S-		43,478	43,478	0,000	20	0,617	-2,537	7,698	-1,934		267,935	296	4,927	650278709018174679	650277913606082230	953	
1	C9H15NO4	[M - H]-	C9H14NO4-		72,999	71,565	1,434	15	0,356	-3,389	5,331	-2,339		200,092	297	4,943	650278705822113716	650277895050479142	510	
1	C11H19NO7S	[M - H]-	C11H18NO7S-		37,056	31,764	5,292	15	0,044	-6,349	6,927	0,654		308,081	297	4,947	650278709047534842	650277935999472748	1243	
1	C6H14N3O3P2	[M - H]-	C6H13N3O3P2-		48,314	45,922	2,392	22	0,471	-0,295	7,460	-0,971		237,044	298	4,961	650278707462087245	650277905053895415	760	
1	C5H14N4O4S	[M - H]-	C5H13N4O4S-		77,972	77,972	0,000	27	0,572	-3,466	10,002	-9,151		225,064	299	4,984	650278711387957049	650277901329353044	675	
1	C11H12N2O2	[M - H]-	C11H11N2O2-		68,219	65,428	2,792	13	0,537	1,211	7,713	-2,285		203,082	299	4,991	650278706468036832	650277896283604693	547	
1	C10H9N	[M - H]-	C10H8N-		23,768	23,233	0,535	4	0,226	-2,512	5,350	2,338		142,067	300	4,992	650278709550851562	650277879653187453	161	
1	C9H17NO4	[M - H]-	C9H16NO4-		65,552	61,932	3,620	11	0,321	0,549	3,543	-1,842		202,108	300	4,995	650278710700091064	650277896061306546	540	
1	C7H13NO2	[M - H]-	C7H12NO2-		4,238	2,000	2,238	0	0,000			2,131		142,088	300	4,995	650278710779782872	650277879695130498	162	
1	C8H7N	[M - H]-	C8H6N-		6,380	3,851	2,529	1	0,020	-6,335	10,921	0,536		116,051	300	4,996	650278713833236408	650277874208980401	68	
1	C10H12N2	[M - H]-	C10H11N2-		29,694	26,596	3,097	3	0,151	-3,374	3,374	-1,584		159,093	300	5,001	650278716404344911	650277884245950793	253	
1	C8H10O5	[M - H]-	C8H9O5-		32,869	32,869	0,000	5	0,304	-0,269	9,753	-2,794		185,045	301	5,014	650278720225355949	650277891158164525	403	
1	C6H5N4O4	[M - H]-	C6H4N4O4-		10,434	8,784	1,650	8	0,049	-0,986	11,604	-8,055		196,022	301	5,024	650278725673758721	650277893779604865	474	
1	C6H10O4	[M - H]-	C6H9O4-		19,394	17,582	1,813	4	0,105	3,208	11,832	2,328		145,051	302	5,026	650278724511936096	650277880395579351	179	
1	C14H18O8	[M - H]-	C14H17O8-		27,148	23,902	3,246	9	0,052	0,356	6,950	1,504		313,093	302	5,030	650278724956532546	650277943536637419	1321	
1	C7H13N4O3	[M - H]-	C7H12N4O3-		66,568	64,837	1,731	20	0,239	-0,358	5,864	4,546		200,092	302	5,034	650278725019447188	650277895205668410	516	
1	C10H19NO5	[M - H]-	C10H18NO5-		42,923	40,824	2,099	13	0,029	-1,069	11,067	-0,408		232,119	302	5,037	650278724998475636	650277904005319285	734	
1	C18H24O13	[M - H]-	C18H23O13-		67,342	61,455	5,887	14	0,820	1,767	4,431	-0,046		447,114	302	5,039	650278725334020048	650277984586293420	1863	
1	C6H12N3O5S	[M - H]-	C6H11N3O5S-		60,639	56,336	4,303	18	0,139	3,194	9,902	4,482		237,044	304	5,065	650278763988727314	650277905024535282	759	
1	C7H6O3	[M - H]-	C7H5O3-		17,272	17,272	0,000	1	0,776	12,421	12,421	4,469		137,025	304	5,066	650278763875481036	650277878793355048	144	
1	C13H16O9	[M - H]-	C13H15O9-		54,871	51,513	3,359	12	0,211	-3,002	4,554	1,334		315,073	305	5,082	650278765561592071	650277947038881418	1353	
1	C7H14O4	[M - H]-	C7H13O4-		8,302	6,146	2,156	1	0,028	-19,502	19,502	-1,816		161,082	306	5,096	650278764794034187	650277884950593935	267	
1	C6H8N3O4	[M - H]-	C6H7N3O4-		100,191	99,189	1,002	27	0,515	-3,565	11,219	4,300		185,045	306	5,100	650278765750335841	650277891116221480	402	
1	C7H13NO2	[M - H]-	C7H12NO2-		9,036	6,795	2,242	2	0,061	-3,197	14,339	2,247		142,088	306	5,104	650278764345243337	650277879732879239	163	
