id,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471
1282,81.04,467.9,211.2,296,0,132.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1286,0,163.2,147.7,211.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1289,301.1,1382,464.7,889.8,184.7,737.2,459,513.7,0,177.5,515.8,124,0,485.4,221.1,194.2,280.4,481.3,428.2,525.7
1291,0,0,0,0,0,0,0,0,0,0,0,0,134.4,0,268.1,296.5,0,0,0,0
1293,224.4,898.4,472.1,985.2,134.3,624,371.8,454.6,253.6,336.3,376.7,457.9,378.9,365.8,362,451.4,343.2,391.8,749.1,606.2
1298,0,253.3,0,0,0,269.7,0,0,0,300.2,0,256.7,700.2,559.7,505.6,825.8,289,579.3,743.7,475.1
1305,0,0,363.8,0,0,0,0,0,0,0,0,0,1684,1141,1528,2631,429.8,944.9,1209,607.7
1310,0,0,0,149.4,0,1233,0,0,0,119.9,0,0,0,0,0,0,0,0,0,148.9
1311,2468,2265,247.7,1424,440.3,2229,2264,745,0,0,0,0,0,0,0,0,0,0,0,0
1314,0,384.9,0,0,0,311.4,0,0,0,185.2,201.8,137.4,202,276.5,164.4,166.3,159.3,282.3,571.2,193
1333,0,486.6,0,1095,0,186.3,0,0,0,0,0,0,0,286.7,0,443.1,0,0,0,0
1338,180.5,1223,0,1175,0,388,0,408.6,369,0,309,464.7,305.1,673.3,0,0,0,0,903.2,583.8
1339,0,279,0,125,0,202.5,0,0,0,261.6,343.6,121.7,0,0,0,0,0,0,0,89.12
1340,0,304.9,0,0,0,318.4,122.2,0,182.8,384.8,702.4,303.3,268.6,391.8,272,557.5,534.7,421.4,900.7,681.7
1341,0,268.5,0,218.9,0,588.5,129.3,0,382.3,636.4,334.2,443.5,723.2,699.6,364.3,649.2,268.8,526,734,693.6
1346,0,218,0,0,0,0,0,0,0,344.4,216.2,266.9,70.48,226.2,0,0,0,170,230.9,0
1349,0,0,2602,0,0,1098,315.6,0,93.95,150.8,212.7,0,256.3,297.9,0,649.2,311.2,679.6,748.6,0
1357,203.1,946.9,670,813.2,0,594.2,320,243.9,284.5,249,327.8,270.1,268.4,393.3,310.3,259.5,213.3,399.4,532.7,0
1359,0,5112,1384,2889,0,2516,823.2,765.5,1038,0,2715,697.2,561.5,616.6,0,529.2,1123,1259,1996,1090
1363,0,0,0,0,0,236.3,0,0,399.2,529.7,415.4,397.5,0,0,151,0,0,0,0,0
1367,578.9,452.9,432.9,438.9,746.7,653.6,396.6,1004,434.7,815.7,588,668.8,786.2,309,415.7,792.1,325.9,292.9,577.2,405.6
1383,124.6,776.1,579,667.9,139.6,1827,2070,1225,372.5,334.4,470.8,291,294.2,470.8,505.8,232.1,504.3,515.6,385.7,458.9
1384,0,642.7,420.1,453.5,0,0,513.8,0,414.9,457.6,587.2,572,388.7,769,289.1,634.7,661.8,810.3,1031,618.2
1388,301.4,674.5,563.6,974.3,0,202.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1389,0,2662,659.7,1093,0,1589,0,0,474.2,1488,1084,1120,557.9,488.2,229.3,0,390.7,464.1,609.2,848.2
1390,0,1918,839.8,1418,0,800.6,0,237.1,304.1,0,0,632,0,224.5,154.5,0,0,186.3,0,337.1
1397,5485,13370,10340,16470,1865,7869,5375,4310,4955,3511,6846,4919,3132,3761,4178,2196,4467,5400,5917,4340
