Row ID,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471
526,527.8055,251.6715,331.70862,460.56232,762.64886,0,0,635.44434,193.94307,0,0,210.79655,527.7864,301.16934,0,323.02814,0,0,267.58136,168.17416
532,0,654.8623,107.83904,198.31676,0,937.1531,600.38257,295.7974,0,0,0,0,0,0,0,0,0,0,0,0
535,3488.7644,1221.0974,1508.5648,3304.3843,4152.6157,0,2046.6478,3662.7751,0,0,0,0,315.18237,0,0,0,637.3415,0,0,403.8761
537,169.6348,446.47134,2237.3247,0,0,243.1262,0,0,785.5091,748.1916,766.1837,963.32135,1638.1466,552.3384,647.2542,949.52386,675.3488,172.37845,706.99603,0
538,0,486.67972,309.79446,70.90203,0,110.94701,137.44037,0,0,0,0,0,0,97.75594,0,0,559.6321,1469.2551,289.57114,134.82
540,94.77178,185.90366,162.61629,140.55753,0,0,0,0,0,0,116.3914,87.049095,0,181.4867,163.52661,134.0935,171.36005,133.51387,240.9141,168.21117
549,0,411.75763,394.68735,217.66965,0,477.07416,279.12128,0,677.1958,548.95715,766.6688,654.1549,1137.3357,1479.2188,1229.2362,1490.0219,1568.2521,1051.7925,2201.6584,1054.2672
569,540.74866,511.37323,653.76666,559.9125,577.22437,694.3936,539.89417,557.1839,569.6356,791.8504,618.1754,779.1587,719.7242,510.13242,591.88165,749.1086,580.13885,722.74396,516.00726,862.36334
575,454.30872,271.4111,401.95078,475.9187,0,523.00793,327.24683,587.8456,0,0,0,0,216.46307,0,0,0,2086.863,0,0,0
588,0,485.1287,125.20001,0,0,316.1514,108.174385,0,194.04308,182.24283,387.04257,217.15027,234.37549,864.9539,289.19812,210.57733,369.4388,421.46545,876.3208,270.64792
589,0,530.3245,0,0,0,395.76572,0,0,330.2877,528.7286,504.37646,208.03777,202.77573,0,0,0,0,208.14313,0,167.68904
591,0,0,225.90152,358.24042,0,430.9379,263.4565,285.0076,0,0,0,0,0,0,0,0,0,0,0,0
614,0,0,0,0,0,0,0,0,175.0072,273.52313,206.6135,157.47827,0,203.99878,141.33386,211.52498,98.59216,163.5084,222.83075,0
627,0,630.17566,4081.4988,946.2281,122.10126,638.1136,430.88687,449.03177,0,237.42314,0,0,134.1439,321.4444,0,0,0,0,1190.9729,465.47214
628,0,1227.3297,777.9309,640.737,0,449.03378,431.35986,0,0,0,499.5742,0,0,677.5217,390.9112,734.3908,466.30524,584.4396,854.85974,737.12085
632,1971.9893,3380.8232,2021.011,1620.5037,1631.534,1531.3912,2530.9407,1745.1486,2096.604,1259.013,3597.169,925.125,2455.9224,3445.1917,4419.4727,3300.5562,2595.2913,3354.544,3486.8289,3290.8364
633,330.86246,0,216.53131,258.95618,0,0,158.38991,238.14207,0,0,0,0,611.59546,0,796.928,1083.7909,280.79797,0,248.54172,397.86893
634,991.96783,2242.8606,1010.41473,1066.103,942.71545,1427.5688,1313.6047,1199.232,734.9051,721.9025,1511.7765,595.7828,1127.0713,1243.6866,1011.0276,1437.3643,958.12646,1445.5966,1453.773,1720.933
636,89.473236,206.57217,0,284.66223,0,0,93.54259,125.19341,0,0,0,0,0,0,0,0,0,0,0,0
637,0,328.51566,135.49774,0,0,241.87314,138.36597,0,0,0,94.62374,0,0,119.44708,0,0,117.077225,135.5599,142.44768,197.45508
646,0,0,0,205.24585,0,279.5242,149.92838,0,0,0,275.2997,82.953354,0,201.6833,0,0,121.30545,215.52036,346.98108,0
647,0,389.5347,0,250.32251,0,273.84583,137.62914,111.64561,0,0,135.21709,0,0,0,0,0,0,130.787,126.44653,137.7829
649,0,647.3725,0,537.353,0,839.1651,2554.781,536.9854,210.22095,0,4056.4824,439.4184,0,0,0,0,775.11035,233.98033,797.98065,957.46783
652,291.6361,1029.771,1210.9751,895.43536,235.04736,1863.132,612.1228,675.9884,806.86444,628.6503,0,1099.529,788.35126,1074.3768,1176.0688,866.9057,2129.803,1349.1241,1306.9114,1326.4174
657,0,155.01808,278.1998,166.07152,0,69.66211,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658,0,368.60028,204.18588,0,0,0,0,0,0,138.90063,0,0,0,124.679955,0,160.68178,311.18573,441.98587,282.26013,0
666,176.075,780.2934,574.0531,515.1334,176.31006,400.49304,483.15826,632.76996,0,0,0,0,0,0,0,0,125.97719,0,254.65736,0
