ASV,Soil,Compartment,Genotype,LogFC,DA_by_sig,DA_by_struc_zero
15ae69afccdfbb4270ea809183eeb49a,NPK,Rhizosphere,nsp2,-0.716333433863001,FALSE,TRUE
17819753ead77b1c7b7d113830c3f81c,NPK,Rhizosphere,nsp2,1.69332391919103,FALSE,TRUE
21b6df6625d7a08c3a82f7d3d8e0539e,NPK,Rhizosphere,nsp2,-1.60946218871146,FALSE,TRUE
24026d53300b512c93cc378f7d8f4309,NPK,Rhizosphere,nsp2,1.21614446750755,FALSE,TRUE
2ea58787e89290370fda7f53fc113482,NPK,Rhizosphere,nsp2,0.961336986935057,FALSE,TRUE
403cca0e6d8a688980be1b8c590946b6,NPK,Rhizosphere,nsp2,-1.30598975768915,FALSE,TRUE
462659618b2fbccdb11f0dbbef67b111,NPK,Rhizosphere,nsp2,-1.10845883738998,FALSE,TRUE
55fb35194d78ee11f56c3d3a295890b0,NPK,Rhizosphere,nsp2,-1.19401497113808,TRUE,FALSE
57a85f2be12101be80eedcf5e39d6450,NPK,Rhizosphere,nsp2,1.26500594188421,FALSE,TRUE
5ab5d58b7787bcaffbca41a0660ddfd8,NPK,Rhizosphere,nsp2,1.26642679136903,TRUE,TRUE
5ed45633498027a7784019e27e54580b,NPK,Rhizosphere,nsp2,-0.762936820976628,FALSE,TRUE
647995a886ab19ff370ec317cf6a169e,NPK,Rhizosphere,nsp2,-1.93833504798121,TRUE,TRUE
746c2556165eb3713f348bf9e129b96c,NPK,Rhizosphere,nsp2,1.51071656202696,FALSE,TRUE
7565e891b64030ad85cbba9711d4dd1e,NPK,Rhizosphere,nsp2,2.05604487226327,FALSE,TRUE
77ca633ae889f6d9949de4c436d545b4,NPK,Rhizosphere,nsp2,1.34339819645641,FALSE,TRUE
85d252a3984e5f6095346dec16d3fc97,NPK,Rhizosphere,nsp2,-0.662678354765067,FALSE,TRUE
8822d3c9d3edc2b1e324213d13f14b17,NPK,Rhizosphere,nsp2,1.15901448086615,FALSE,TRUE
8e6ecfb2d3391b885ce498264d34a13f,NPK,Rhizosphere,nsp2,0.687010918146615,FALSE,TRUE
90bc0a13ce35e11d579b12441b8fe0fa,NPK,Rhizosphere,nsp2,-1.81658548374466,FALSE,TRUE
985dee6cbf1185b14edf5267d4b3c37f,NPK,Rhizosphere,nsp2,1.27421402814556,FALSE,TRUE
9ef6e47f38c1b6e645ee584f343a0ecb,NPK,Rhizosphere,nsp2,-1.69356518474161,TRUE,TRUE
a2cb2f75f0c1b4c6812800bf3d18403c,NPK,Rhizosphere,nsp2,2.2349828000128,FALSE,TRUE
a7606b8e9caaae447dffecc8c9a7fa62,NPK,Rhizosphere,nsp2,1.59554528459369,FALSE,TRUE
a84ef97cbd5757e24275cff44b846c0b,NPK,Rhizosphere,nsp2,0.934195455914069,FALSE,TRUE
b4bb1d35e62199a037fa95626f534898,NPK,Rhizosphere,nsp2,0.723830225947713,FALSE,TRUE
ce652c91cb78ae7d648f6446b13a7544,NPK,Rhizosphere,nsp2,1.16309344938822,FALSE,TRUE
ceae36994616ffea68a97c47bb0ba598,NPK,Rhizosphere,nsp2,0.962609258226049,FALSE,TRUE
d48a6a9a760c1772cf580f4e998efdb5,NPK,Rhizosphere,nsp2,0.634873441629193,FALSE,TRUE
de5c9d34d66ce10519d32860781636d0,NPK,Rhizosphere,nsp2,0.650835225245323,FALSE,TRUE
f05b167c6ad0bb0b402ecde96fd8967c,NPK,Rhizosphere,nsp2,0.988991731451837,FALSE,TRUE
f0c3e2c6794bbda877f8892afd42a68f,NPK,Rhizosphere,nsp2,1.12373902942873,FALSE,TRUE
f58c9d859afa5f7decefb4b4e29366af,NPK,Rhizosphere,nsp2,1.08141738898266,FALSE,TRUE
fd20bdf653287dd3de85661cd7eb5cc8,NPK,Rhizosphere,nsp2,-3.21416137135892,TRUE,TRUE
0187959d7096fc35a87a26ad3b7227b9,NPK,Root,symrk,-0.660046734847068,FALSE,TRUE
051c4c3a520c744cadb97054bba684d9,NPK,Root,symrk,1.74423357701424,TRUE,FALSE
