structurePerIdRank	formulaRank	ConfidenceScoreExact	ConfidenceScoreApproximate	CSI:FingerIDScore	ZodiacScore	SiriusScore	molecularFormula	adduct	precursorFormula	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
1	1	0,009	0,017	-289,887		151,830	C10H14N2O5	[M - H]-	C10H13N2O5-	IQFYYKKMVGJFEH	InChI=1S/C10H14N2O5/c1-5-3-12(10(16)11-9(5)15)8-2-6(14)7(4-13)17-8/h3,6-8,13-14H,2,4H2,1H3,(H,11,15,16)	Dthd	CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)O	-0,973	118855773;118855907;118855911;101180913;101375580;102601698;102602258;155769311;155903799;16053767;5270603;163655970;7048808;58445182;58445199;144640942;101942095;101944229;59077197;59119194;119080290;166583849;126963445;56846483;3000346;25207789;25240147;25240478;25240952;25241394;25241401;25241408;25241409;69111021;638041;141687593;165412949;71752342;131699279;131709875;121354259;123922861;68231510;11032087;11053984;11085982;68441874;153280149;153342797;140251616;10610280;10633834;88594070;10868509;10900830;10911785;10977646;10999219;123365349;1134;5789;72247;119209;134556;134667;159269;162681;166753;166772;169201;190287;448456;450757;450761;451756;453555;489518;46782983;46782984;46783075;46783076;12359142;12359143;12359145;12359146;12359148;12359149;12359151;133662559;133687188;133687247;90472730;142978968;57086822;71308516;57369864;44381956;57543820;57548467;68642271;68642272	PUBCHEMANNOTATIONBIO;HMDB:(HMDB0000273 HMDB0015394 HMDB0253921);MiMeDB:(MMDBc0000090);PUBCHEMANNOTATIONSAFETYANDTOXIC;BloodExposome:(159269 5789 3000346 1134);SUPERNATURAL:(SN0152366 SN0152367);MESH:(1134 5789 72247 159269 638041);FooDB:(FDB012757 FDB031201);PUBCHEM:(118855773 118855907 118855911 101180913 101375580 102601698 102602258 155769311 155903799 16053767 5270603 163655970 7048808 58445182 58445199 144640942 101942095 101944229 59077197 59119194 119080290 166583849 126963445 56846483 3000346 25207789 25240147 25240478 25240952 25241394 25241401 25241408 25241409 69111021 638041 141687593 165412949 71752342 131699279 131709875 121354259 123922861 68231510 11032087 11053984 11085982 68441874 153280149 153342797 140251616 10610280 10633834 88594070 10868509 10900830 10911785 10977646 10999219 123365349 1134 5789 72247 119209 134556 134667 159269 162681 166753 166772 169201 190287 448456 450757 450761 451756 453555 489518 46782983 46782984 46783075 46783076 12359142 12359143 12359145 12359146 12359148 12359149 12359151 133662559 133687188 133687247 90472730 142978968 57086822 71308516 57369864 44381956 57543820 57548467 68642271 68642272);GNPS:(CCMSLIB00003135045);COCONUT:(CNP0244671);NORMAN:(NS00001939 NS00068173);METACYC:(SMA-0000223 THYMIDINE);PLANTCYC:(THYMIDINE);CHEBI:(53527 17748 63624 188725);KEGG:(C00214);DSSTox:(DTXSID00156455 DTXSID00951482 DTXSID20921501 DTXSID20936337 DTXSID20956858 DTXSID301314049 DTXSID30156968 DTXSID30187813 DTXSID5023661 DTXSID50858957 DTXSID60450542 DTXSID60926595 DTXSID70927134 DTXSID90200491);LOTUS:(Q82912533 Q422464);YMDB:(YMDB00507);PUBCHEMANNOTATIONDRUG;PUBMED;KNAPSACK:(IQFYYKKMVGJFEH-UHFFFAOYSA-N)	139443247486	241,085	409	6,817	650279478782125629	650277906140220276	786	
1	1	0,058	0,058	-384,841		45,985	C20H32N2O6	[M - H]-	C20H31N2O6-	XIGXGXOCUDAHBK	InChI=1S/C20H32N2O6/c1-12(16-14(23)10-20(5,6)11-15(16)24)21-9-7-8-13(17(25)26)22-18(27)28-19(2,3)4/h13,23H,7-11H2,1-6H3,(H,22,27)(H,25,26)	Boc-D-Orn(Dde)-OH	CC(=NCCCC(C(=O)O)NC(=O)OC(C)(C)C)C1=C(CC(CC1=O)(C)C)O	2,100	137794994;135742645;135742658	COCONUT:(CNP0454876);PUBCHEM:(137794994 135742645 135742658)	2097154	395,216	409	6,821	650279481739111294	650277979678957341	1784	
1	2	0,078	0,078	-102,703		78,650	C9H14O3	[M - H]-	C9H13O3-	FWUXRYRIVHOTGH	InChI=1S/C9H14O3/c1-4-8(7(3)10)5-6(2)9(11)12/h5,10H,4H2,1-3H3,(H,11,12)	4-ethyl-5-hydroxy-2-methylhexa-2,4-dienoic acid	CCC(=C(C)O)C=C(C)C(=O)O	2,100	163057960;89041689	COCONUT:(CNP0345114);SUPERNATURAL:(SN0097647);PUBCHEM:(163057960 89041689)	3145730	169,087	410	6,826	650279479444825920	650277886661870137	301	
1	1	0,004	0,018	-200,554		12,676	C8H17NO	[M - H]-	C8H16NO-	GZRPVYSKBVDCBV	InChI=1S/C8H17NO/c1-3-4-5-6-7-8(2)9-10/h10H,3-7H2,1-2H3	N-(octan-2-ylidene)hydroxylamine	CCCCCCC(=NO)C	2,700	9562584;5382585;81628	COCONUT:(CNP0380359);NORMAN:(NS00037328);PUBCHEMANNOTATIONSAFETYANDTOXIC;SUPERNATURAL:(SN0119646);PUBCHEM:(9562584 5382585 81628);DSSTox:(DTXSID5064594)	137509470210	142,124	410	6,827	650279479528712042	650277879808376721	165	
1	1	0,067	0,067	-107,152		91,138	C15H14O5	[M - H]-	C15H13O5-	SLKHLLNCFGPWAZ	InChI=1S/C15H14O5/c16-10-3-1-9(2-4-10)7-14(19)15(20)12-6-5-11(17)8-13(12)18/h1-6,8,14,16-19H,7H2	1-(2,4-Dihydroxyphenyl)-2-Hydroxy-3-(4-Hydroxyphenyl)-1-Propanone; (&#958;)-Form	C1=CC(=CC=C1CC(C(=O)C2=C(C=C(C=C2)O)O)O)O	2,400	14632192;14632193;44446908	COCONUT:(CNP0173850);LIPIDMAPS:(LMPK12120575);SUPERNATURAL:(SN0348744);PUBCHEM:(14632192 14632193 44446908);LOTUS:(Q105255378 Q76423919);PUBMED;KNAPSACK:(SLKHLLNCFGPWAZ-UHFFFAOYSA-N)	2419064914	273,077	410	6,828	650279479935559694	650277917108326279	994	
1	2	0,022	0,039	-136,824		26,275	C8H14O	[M - H]-	C8H13O-	ONYJRUXYOCZIAW	InChI=1S/C8H14O/c1-2-3-4-5-6-7-8-9/h2-3,6-7,9H,4-5,8H2,1H3	octa-2,6-dien-1-ol	CC=CCCC=CCO	1,700	144177194;20836341;6366591;140998274;3024796;88078226;121332933	COCONUT:(CNP0076887);NORMAN:(NS00065883);BloodExposome:(6366591);SUPERNATURAL:(SN0270644);PUBCHEM:(144177194 20836341 6366591 140998274 3024796 88078226 121332933);DSSTox:(DTXSID601312216)	137446555650	125,097	410	6,828	650279478098453953	650277875576323615	90	
1	3	0,092	0,092	-351,269		102,792	C18H18N6O3	[M - H]-	C18H17N6O3-	RNILDBYCAWPVLS	InChI=1S/C18H18N6O3/c1-13(14-5-3-6-15(9-14)24-12-19-22-23-24)20-21-18(25)11-27-17-8-4-7-16(10-17)26-2/h3-10,12H,11H2,1-2H3,(H,21,25)	2-(3-methoxyphenoxy)-N-[1-[3-(tetrazol-1-yl)phenyl]ethylideneamino]acetamide	CC(=NNC(=O)COC1=CC=CC(=C1)OC)C2=CC(=CC=C2)N3C=NN=N3	2,400	4098653;9646872;6009477	PUBCHEMANNOTATIONSAFETYANDTOXIC;PUBCHEM:(4098653 9646872 6009477)	67108866	365,135	410	6,841	650279488097676473	650277968631159984	1663	
1	1	0,070	0,070	-213,380		57,009	C12H18N2O6	[M - H]-	C12H17N2O6-	YHYSDBMNAKUICU	InChI=1S/C12H18N2O6/c15-9-10(13-18)8-11(14(19)20)6-4-2-1-3-5-7-12(16)17/h8-10H,1-7H2,(H,16,17)	9-Nitro-11-nitroso-12-oxododec-9-enoic acid	C(CCCC(=CC(C=O)N=O)[N+](=O)[O-])CCCC(=O)O	1,700	91332533	PUBCHEM:(91332533);PUBMED	66	285,111	411	6,846	650279500303103569	650277921852084416	1055	
1	1	0,466	0,466	-147,043		125,708	C9H17N4O3	[M - H]-	C9H16N4O3-	KMRMKYBKFSCBIO	InChI=1S/C9H17N4O3/c1-3-5(2)7(14)13-9(11)12-4-6(10)8(15)16/h5-6,10H,3-4H2,1-2H3,(H,15,16)(H3,11,12,13,14)		CCC(C)C(=O)NC(=NCC(C(=O)O)[NH])N	-2,800	58647331	PUBCHEM:(58647331)	2	228,124	411	6,850	650279495454486756	650277902579255776	705	
1	1	0,023	0,023	-160,036		114,565	C9H13N4O2	[M - H]-	C9H12N4O2-	NHULOAGMRQJDGI	InChI=1S/C9H13N4O2/c1-10-5-11(2)7-6(10)8(14)13(4)9(15)12(7)3/h5H,1-4H3		CN1[CH]N(C2=C1C(=O)N(C(=O)N2C)C)C	-0,100	59827558	PUBCHEM:(59827558)	2	208,095	411	6,855	650279496746332501	650277896854030106	560	
1	1	0,057	0,057	-496,379		65,798	C19H28N4O8	[M - H]-	C19H27N4O8-	IYSLMVNMLMJUBD	InChI=1S/C19H29N4O8/c24-9-15-16(25)17(26)18(27)19(31-15)30-7-3-6-28-12-23-8-14(21-22-23)11-29-10-13-4-1-2-5-20-13/h1-2,4-5,8,14-19,24-27H,3,6-7,9-12H2/q+1	2-(hydroxymethyl)-6-[3-[[4-(pyridin-2-ylmethoxymethyl)-4H-triazol-1-ium-1-yl]methoxy]propoxy]oxane-3,4,5-triol	C1=CC=NC(=C1)COCC2C=[N+](N=N2)COCCCOC3C(C(C(C(O3)CO)O)O)O	-1,600	153294133	PUBCHEM:(153294133)	2	439,182	412	6,859	650279499128698289	650277983378333758	1841	
1	2	0,071	0,073	-186,941		123,202	C11H16N6O5	[M - H]-	C11H15N6O5-	RAUSQVYLFGCNPB	InChI=1S/C11H16N6O5/c1-20-22-7-6(19)4(2-18)21-10(7)17-3-14-5-8(12)15-11(13)16-9(5)17/h3-4,6-7,10,18-19H,2H2,1H3,(H4,12,13,15,16)	(2R,3R,4R,5R)-5-(2,6-diaminopurin-9-yl)-2-(hydroxymethyl)-4-methylperoxyoxolan-3-ol	COOC1C(C(OC1N2C=NC3=C(N=C(N=C32)N)N)CO)O	-1,549	87547286	PUBCHEM:(87547286)	2	311,114	412	6,860	650279498818319717	650277940164416844	1289	
1	1	0,141	0,141	-192,367		54,867	C11H16ClNO3	[M - H]-	C11H15ClNO3-	FMQVTRGTKBLMLK	InChI=1S/C11H16ClNO3/c1-8(12)7-13-9(14)6-11(10(15)16)4-2-3-5-11/h1-7H2,(H,13,14)(H,15,16)	1-[2-(2-Chloroprop-2-enylamino)-2-oxoethyl]cyclopentane-1-carboxylic acid	C=C(CNC(=O)CC1(CCCC1)C(=O)O)Cl	1,500	116024113	PUBCHEM:(116024113)	2	244,073	412	6,862	650279499938199038	650277907377540101	816	
1	1	0,012	0,015	-103,087		59,713	C15H12O5	[M - H]-	C15H11O5-	XCILFXNAMITKHJ	InChI=1S/C15H12O5/c16-10-3-1-9(2-4-10)13(18)8-15(20)12-6-5-11(17)7-14(12)19/h1-8,16-19H	1-(2,4-Dihydroxyphenyl)-3-(4-hydroxyphenyl)-3-propanedione	C1=CC(=CC=C1C(=CC(=O)C2=C(C=C(C=C2)O)O)O)O	2,600	25243926;25243927	PUBCHEMANNOTATIONBIO:(null);METACYC:(CPD-22969 CPD-25847 LICODIONE);PLANTCYC:(LICODIONE);PUBCHEM:(25243926 25243927);PUBCHEMANNOTATIONDRUG:(null)	50464770	271,062	412	6,864	650279505088805010	650277916026195747	974	
1	2	0,130	0,130	-309,865		56,814	C13H19NO5	[M - H]-	C13H18NO5-	NTGOTNIARDOSMF	InChI=1S/C13H19NO5/c1-13(2)6-9(16)8(7-14-4-5-15)11(17)10(13)12(18)19-3/h7,10,15,17H,4-6H2,1-3H3	methyl (1S)-2-hydroxy-3-(2-hydroxyethyliminomethyl)-6,6-dimethyl-4-oxocyclohex-2-ene-1-carboxylate	CC1(CC(=O)C(=C(C1C(=O)OC)O)C=NCCO)C	0,300	136890008;136890009;135423485	COCONUT:(CNP0361200);SUPERNATURAL:(SN0425045);PUBCHEM:(136890008 136890009 135423485)	3145730	268,117	412	6,870	650279506162547103	650277913677385408	955	
1	2	0,074	0,074	-108,437		110,986	C10H16O5	[M - H]-	C10H15O5-	OLUGMZBFJLOFCR	InChI=1S/C10H16O5/c1-13-9(11)5-7-3-4-8(15-7)6-10(12)14-2/h7-8H,3-6H2,1-2H3	methyl 2-[5-(2-methoxy-2-oxoethyl)oxolan-2-yl]acetate	COC(=O)CC1CCC(O1)CC(=O)OC	0,300	13220198;13220200	COCONUT:(CNP0194944);SUPERNATURAL:(SN0269006);PUBCHEM:(13220198 13220200)	3145730	215,092	413	6,876	650279507999652521	650277899358029909	624	
1	1	-Infinity	-Infinity	-196,423		114,021	C9H11N4O2	[M - H]-	C9H10N4O2-	FYNKTEFCOJMLTF	InChI=1S/C9H12N4O2/c1-10-5-11(2)7-6(10)8(14)13(4)9(15)12(7)3/h1-4H3/q+1		CN1[C]=[N+](C2=C1N(C(=O)N(C2=O)C)C)C	0,089	102419298	PUBCHEM:(102419298)	2	206,082	414	6,898	650279503482386506	650277896531068658	552	
1	2	0,011	0,011	-70,819		64,431	C10H10O4	[M - H]-	C10H9O4-	QWXCQNBXZMDLSL	InChI=1S/C10H10O4/c1-13-9(11)7-5-3-4-6-8-10(12)14-2/h5-8H,1-2H3	1,8-dimethyl octa-2,6-dien-4-ynedioate	COC(=O)C=CC#CC=CC(=O)OC	1,200	12535672;12535673;158120340	COCONUT:(CNP0224503);SUPERNATURAL:(SN0317388);PUBCHEM:(12535672 12535673 158120340)	3145730	193,050	414	6,904	650279506724583962	650277893137876278	459	
1	1	0,356	0,356	-133,365		54,994	C15H18O8	[M - H]-	C15H17O8-	BDEXCUQHBTVULQ	InChI=1S/C15H18O8/c1-21-10-6-8(2-4-9(10)16)3-5-12(17)22-7-11-13(18)14(19)15(20)23-11/h2-6,11,13-16,18-20H,7H2,1H3	(3,4,5-trihydroxyoxolan-2-yl)methyl 3-(4-hydroxy-3-methoxyphenyl)prop-2-enoate	COC1=C(C=CC(=C1)C=CC(=O)OCC2C(C(C(O2)O)O)O)O	-0,200	74072442;53239757;129829927;23629648;101704579;91219139;91290825;122219972	PUBCHEMANNOTATIONBIO;COCONUT:(CNP0241803);BloodExposome:(53239757);CHEBI:(62281);SUPERNATURAL:(SN0022383);PUBCHEM:(74072442 53239757 129829927 23629648 101704579 91219139 91290825 122219972);PUBMED	24117346	325,093	414	6,904	650279507278232166	650277951052830620	1408	
1	1	0,350	0,350	-179,851		153,769	C12H21NO4	[M - H]-	C12H20NO4-	UALLEVOGEQZKSX	InChI=1S/C12H21NO4/c1-8(12(16)17)6-4-5-7-11(15)9(2)13-10(3)14/h8-9H,4-7H2,1-3H3,(H,13,14)(H,16,17)	8-acetamido-2-methyl-7-oxononanoic acid	CC(CCCCC(=O)C(C)NC(=O)C)C(=O)O	1,000	38360451;38360457;38360462;38360468;45359444	COCONUT:(CNP0348938);CHEBI:(181125);SUPERNATURAL:(SN0365097);PUBCHEM:(38360451 38360457 38360462 38360468 45359444);GNPS:(CCMSLIB00000845991)	3149858	242,140	415	6,912	650279506334513624	650277906622565291	798	
1	1	0,029	0,029	-246,130		95,194	C11H16N2O7S	[M - H]-	C11H15N2O7S-	IRVISUNJSVXYQC	InChI=1S/C11H16N2O7S/c14-5-1-2-6(9(17)18)12-11(21)13-7(10(19)20)3-4-8(15)16/h5-7H,1-4H2,(H,15,16)(H,17,18)(H,19,20)(H2,12,13,21)	(2S)-2-[[(1S)-1-carboxy-4-oxobutyl]carbamothioylamino]pentanedioic acid	C(CC(C(=O)O)NC(=S)NC(CCC(=O)O)C(=O)O)C=O	-1,100	89304835	PUBCHEM:(89304835)	2	319,062	415	6,912	650279523237559438	650277948867598076	1375	
1	1	0,046	0,046	-353,354		32,885	C11H21NO2	[M - H]-	C11H20NO2-	IBSKPQSPTSJCFL	InChI=1S/C11H21NO2/c1-11(2,3)14-10(13)9(7-12)8-5-4-6-8/h8-9H,4-7,12H2,1-3H3	Tert-butyl 3-amino-2-cyclobutylpropanoate	CC(C)(C)OC(=O)C(CN)C1CCC1	1,800	134690680;125424334;125424335	PUBCHEMANNOTATIONSAFETYANDTOXIC;PUBCHEM:(134690680 125424334 125424335)	67108866	198,150	415	6,914	650279520096025596	650277894811403784	502	
1	1	0,497	0,792	-94,635		44,116	C14H16O7	[M - H]-	C14H15O7-	NRMQHWHRSWGNOR	InChI=1S/C14H16O7/c1-2-7-3-5-8(6-4-7)20-14-11(17)9(15)10(16)12(21-14)13(18)19/h2-6,9-12,14-17H,1H2,(H,18,19)	(2S,3S,4S,5R)-6-(4-ethenylphenoxy)-3,4,5-trihydroxyoxane-2-carboxylic acid	C=CC1=CC=C(C=C1)OC2C(C(C(C(O2)C(=O)O)O)O)O	0,800	6426767;90941336	CHEBI:(168018);PUBCHEM:(6426767 90941336);PUBMED	98	295,083	415	6,923	650279536525115043	650277928969818697	1133	
1	2	0,077	0,077	-175,782		114,727	C9H21N7O3	[M - H]-	C9H20N7O3-	PMPWHLYNGLTUHI	InChI=1S/C9H21N7O3/c10-13-7(17)1-4-16(5-2-8(18)14-11)6-3-9(19)15-12/h1-6,10-12H2,(H,13,17)(H,14,18)(H,15,19)	3,3',3''-Nitrilotris(propionohydrazide)	C(CN(CCC(=O)NN)CCC(=O)NN)C(=O)NN	-4,200	3045313	NORMAN:(NS00039414);PUBCHEM:(3045313);DSSTox:(DTXSID30238793)	137439215618	274,166	416	6,939	650279543424746142	650277917326430117	1000	
1	1	0,019	0,019	-202,714		158,415	C8H10N6O5S	[M - H]-	C8H9N6O5S-	OQRFABNYOAHPFY	InChI=1S/C8H10N6O5S/c1-2-19-8-10-7(12-13-8)14-20(17,18)5-4(6(15)16)3-9-11-5/h3H,2H2,1H3,(H,9,11)(H,15,16)(H2,10,12,13,14)	5-[(3-ethoxy-1H-1,2,4-triazol-5-yl)sulfamoyl]-1H-pyrazole-4-carboxylic acid	CCOC1=NNC(=N1)NS(=O)(=O)C2=C(C=NN2)C(=O)O	-0,300	104816706	PUBCHEM:(104816706)	2	301,034	417	6,943	650279543609295580	650277933428364173	1197	
1	1	0,823	0,991	-67,024		46,317	C13H12O7	[M - H]-	C13H11O7-	QVPHNABUSKBIMG	InChI=1S/C13H12O7/c14-9-4-1-8(2-5-9)3-6-12(17)20-10(13(18)19)7-11(15)16/h1-6,10,14H,7H2,(H,15,16)(H,18,19)	2-(P-Coumaroyl)Malic Acid	C1=CC(=CC=C1C=CC(=O)OC(CC(=O)O)C(=O)O)O	1,000	101957850;162860758;162860759;45359757;26176222;25796461;68721301	COCONUT:(CNP0123794);HMDB:(HMDB0303755);CHEBI:(134253 139431);SUPERNATURAL:(SN0316390);FooDB:(FDB020639);PUBCHEM:(101957850 162860758 162860759 45359757 26176222 25796461 68721301);DSSTox:(DTXSID70738909);LOTUS:(Q105228813 Q105228815);PUBMED:(null)	138247405674	279,051	417	6,945	650279543709958916	650277919557799959	1022	
1	2	0,074	0,119	-32,250		21,996	C4H6O5	[M - H]-	C4H5O5-	BJEPYKJPYRNKOW	InChI=1S/C4H6O5/c5-2(4(8)9)1-3(6)7/h2,5H,1H2,(H,6,7)(H,8,9)	Malate	C(C(C(=O)O)O)C(=O)O	-1,189	17754080;101429368;101429369;157366046;157366047;157366048;157366049;157366050;136776853;87110808;5001719;16052256;5288813;5459792;5459794;53684892;129883083;102098786;137262652;101798836;20130941;10080448;25214506;153692244;153694008;153694030;153694106;153695699;153695700;153711397;153711398;153711399;153711400;153712794;153713243;71749880;152768682;138628585;10953564;525;92824;160434;222656;3753357;3762918;12196876;12196879;71309137;71309504;71309560;71309907;44241876;57539212	PUBCHEMANNOTATIONBIO;HMDB:(HMDB0000156 HMDB0031518);MiMeDB:(MMDBc0049950 MMDBc0033207 MMDBc0000275 MMDBc0000773 MMDBc0000046);PUBCHEMANNOTATIONSAFETYANDTOXIC;BloodExposome:(160434 164748 8736 222656 164689 92824 525);SUPERNATURAL:(SN0027027 SN0027028);HSDB:(6915-15-7);MESH:(525 160434);FooDB:(FDB001044 FDB008114 FDB012047);PUBCHEM:(17754080 101429368 101429369 157366046 157366047 157366048 157366049 157366050 136776853 87110808 5001719 16052256 5288813 5459792 5459794 53684892 129883083 102098786 137262652 101798836 20130941 10080448 25214506 153692244 153694008 153694030 153694106 153695699 153695700 153711397 153711398 153711399 153711400 153712794 153713243 71749880 152768682 138628585 10953564 525 92824 160434 222656 3753357 3762918 12196876 12196879 71309137 71309504 71309560 71309907 44241876 57539212);COCONUT:(CNP0152510);NORMAN:(NS00080149 NS00068391 NS00008011 NS00081245 NS00079346 NS00080025 NS00103015 NS00081769 NS00085745 NS00084379 NS00068397 NS00079910 NS00103459);METACYC:(23S-rRNA-cytidine-1920 23S-rRNA-cytosine-1962 C4-dicarboxylates CPD-660 CPD8J2-4 MAL Oxoicosatetraenoates RING-Ubiquitin-carrier-protein-E3-L-cys);PLANTCYC:(MAL);CHEBI:(15589 30796 30797 91262 6650 91261 15588 15595);KEGG:(C00497 C00149 C03668 C00711);DSSTox:(DTXSID20892500 DTXSID70892499 DTXSID80892501 DTXSID60745925 DTXSID30273987 DTXSID00933521 DTXSID00975128 DTXSID0027640 DTXSID80915648 DTXSID80974053 DTXSID00607119 DTXSID70583456 DTXSID90745771 DTXSID90889508 DTXSID301243440 DTXSID10199217 DTXSID10963652 DTXSID70893860 DTXSID70905053 DTXSID30936929 DTXSID90892496 DTXSID7046831);LOTUS:(Q27104149 Q190143 Q27104150);YMDB:(YMDB00280 YMDB01064);PUBCHEMANNOTATIONDRUG;PUBCHEMANNOTATIONFOOD;PUBMED;KNAPSACK:(BJEPYKJPYRNKOW-UHFFFAOYSA-N)	139577461630	133,015	417	6,948	650279558071256266	650277877908356829	128	
1	2	0,412	0,606	-19,227		57,573	C9H8O3	[M - H]-	C9H7O3-	NGSWKAQJJWESNS	InChI=1S/C9H8O3/c10-8-4-1-7(2-5-8)3-6-9(11)12/h1-6,10H,(H,11,12)	Coumaric Acid	C1=CC(=CC=C1C=CC(=O)O)O	1,393	16109932;124202750;637542;131708669;131871182;1549106;11116469;322;117064649;54708745;54721280;54729371;71310960	PUBCHEMANNOTATIONBIO;HMDB:(HMDB0002035 HMDB0030677);MiMeDB:(MMDBc0000581 MMDBc0054083);PUBCHEMANNOTATIONSAFETYANDTOXIC;BloodExposome:(322 637542 54708745);SUPERNATURAL:(SN0245076);MESH:(637542);FooDB:(FDB002592 FDB002593 FDB002594 FDB004146 FDB030490);PUBCHEM:(16109932 124202750 637542 131708669 131871182 1549106 11116469 322 117064649 54708745 54721280 54729371 71310960);GNPS:(CCMSLIB00003138651 CCMSLIB00000078887);COCONUT:(CNP0255341);NORMAN:(NS00004354 NS00068187 NS00082097);METACYC:(CIS-P-COUMARATE COUMARATE);PLANTCYC:(COUMARATE);CHEBI:(32373 12876 32374 58152 36090 17450);KEGG:(C00811 C06738);DSSTox:(DTXSID00746416 DTXSID30901076 DTXSID6064660 DTXSID901315564);LOTUS:(Q27104329 Q99374 Q27102404);YMDB:(YMDB00498);PUBCHEMANNOTATIONDRUG;PUBMED;KNAPSACK:(NGSWKAQJJWESNS-UHFFFAOYSA-N)	139443247486	163,040	417	6,948	650279563544823709	650277885109977507	271	
1	1	0,049	0,049	-259,276		91,674	C10H21O8P	[M - H]-	C10H20O8P-	WFQSAWCPJYHVFP	InChI=1S/C10H21O8P/c1-2-3-4-10(13)16-5-6-17-19(14,15)18-8-9(12)7-11/h9,11-12H,2-8H2,1H3,(H,14,15)	2-[[(2S)-2,3-dihydroxypropoxy]-hydroxyphosphoryl]oxyethyl pentanoate	CCCCC(=O)OCCOP(=O)(O)OCC(CO)O	-1,100	154701131	PUBCHEMANNOTATIONBIO;PUBCHEM:(154701131)	16777218	299,090	419	6,976	650279566967377707	650277932987962208	1188	
1	1	0,147	0,147	-304,103		126,060	C17H30N4O5	[M - H]-	C17H29N4O5-	CERPSWNFVMCZAO	InChI=1S/C17H30N4O5/c1-10(18-6)13(22)20-14(23)11(2)19-15(24)12-8-7-9-21(12)16(25)26-17(3,4)5/h10-12,18H,7-9H2,1-6H3,(H,19,24)(H,20,22,23)	N-tert-Butyloxycarbonyl-prolyl-alanyl-alanyl-methylamide	CC(C(=O)NC(=O)C(C)NC(=O)C1CCCN1C(=O)OC(C)(C)C)NC	0,666	128236	MESH:(128236);PUBCHEM:(128236);DSSTox:(DTXSID60908210);PUBMED	137438953542	369,214	419	6,986	650279566745079500	650277969398717696	1680	
1	1	0,367	0,367	-134,500		112,181	C10H18O5	[M - H]-	C10H17O5-	OQYZCCKCJQWHIE	InChI=1S/C10H18O5/c11-8(7-10(14)15)5-3-1-2-4-6-9(12)13/h8,11H,1-7H2,(H,12,13)(H,14,15)	3-Hydroxysebacic Acid	C(CCCC(=O)O)CCC(CC(=O)O)O	0,800	20848938;124350388;124350389;3017884	PUBCHEMANNOTATIONBIO;HMDB:(HMDB0000350);MiMeDB:(MMDBc0000512);BloodExposome:(3017884);LIPIDMAPS:(LMFA01170092);SUPERNATURAL:(SN0272935);MESH:(3017884);FooDB:(FDB021973);PUBCHEM:(20848938 124350388 124350389 3017884);COCONUT:(CNP0002388);CHEBI:(89182 132935);DSSTox:(DTXSID80867719);LOTUS:(Q27161368);PUBCHEMANNOTATIONDRUG;PUBMED	141523157102	217,108	420	6,997	650279564333353128	650277899995564197	640	
1	2	-Infinity	-Infinity	-257,958		3,097	C6H12N3O2	[M - H]-	C6H11N3O2-	RMRBJXIQTTWYLA	InChI=1S/C6H12N3O2/c1-2-8-5(10)3-6(11)9-4-7/h7H,2-4H2,1H3,(H,8,10)(H,9,11)		CCNC(=O)CC(=O)NC[NH]	-1,500	59967806	PUBCHEM:(59967806)	2	157,087	420	6,997	650279563683235788	650277883553890563	239	
1	1	0,075	0,075	-497,951		76,776	C23H40N4O9	[M - H]-	C23H39N4O9-	WDCFYLSTAYRITO	InChI=1S/C23H40N4O9/c1-2-3-4-5-6-7-8-10-20(30)27(36)14-9-12-25-18(28)15-23(35,22(33)34)16-19(29)26-13-11-17(24)21(31)32/h8,10,17,35-36H,2-7,9,11-16,24H2,1H3,(H,25,28)(H,26,29)(H,31,32)(H,33,34)	N5-2,4-diaminobutanoate-N1-citryl-N3-dec-2-enoyl-N3-hydroxy-1,3-diaminopropane	CCCCCCCC=CC(=O)N(CCCNC(=O)CC(CC(=O)NCCC(C(=O)O)N)(C(=O)O)O)O	-2,400	134820375;134820376	METACYC:(CPD-21020);PUBCHEM:(134820375 134820376);PUBMED	2114	515,271	420	7,002	650279567382613877	650277991859217053	1929	
1	1	0,072	0,072	-231,853		79,703	C18H34N4O6	[M - H]-	C18H33N4O6-	ZUXGPPMNMKSOEO	InChI=1S/C18H34N4O6/c19-13(16(23)24)6-2-1-5-12(8-9-15(21)18(27)28)11-22-10-4-3-7-14(20)17(25)26/h5,13-15,22H,1-4,6-11,19-21H2,(H,23,24)(H,25,26)(H,27,28)	2,10-diamino-5-{[(5-amino-5-carboxypentyl)amino]methyl}undec-5-enedioic acid	C(CCNCC(=CCCCC(C(=O)O)N)CCC(C(=O)O)N)CC(C(=O)O)N	-7,500	162970379;162970380;131751013	PUBCHEMANNOTATIONBIO;COCONUT:(CNP0241900);HMDB:(HMDB0030407);CHEBI:(168656);SUPERNATURAL:(SN0480924);FooDB:(FDB002268);PUBCHEM:(162970379 162970380 131751013);PUBCHEMANNOTATIONDRUG	590348330	401,241	420	7,007	650279580439493717	650277981029523304	1799	
